Target ID	Target name	Target name.link	Source	Source.link
TAR00180	5-hydroxytryptamine 1F receptor	https://tcmsp-e.com/target.php?qt=180	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/511
TAR00181	Gamma-aminobutyric-acid receptor alpha-5 subunit	https://tcmsp-e.com/target.php?qt=181	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/523
TAR00182	Prostacyclin receptor	https://tcmsp-e.com/target.php?qt=182	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/527
TAR00183	5-hydroxytryptamine 1E receptor	https://tcmsp-e.com/target.php?qt=183	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/528
TAR00184	Ceramide glucosyltransferase	https://tcmsp-e.com/target.php?qt=184	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/529
TAR00185	Voltage-dependent T-type calcium channel alpha-1G subunit	https://tcmsp-e.com/target.php?qt=185	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/535
TAR00186	Sodium-dependent noradrenaline transporter	https://tcmsp-e.com/target.php?qt=186	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/540
TAR00187	CAMP-specific 3',5'-cyclic phosphodiesterase 4B	https://tcmsp-e.com/target.php?qt=187	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/541
TAR00188	Thyrotropin receptor	https://tcmsp-e.com/target.php?qt=188	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/545
TAR00189	Isoleucyl-tRNA synthetase, cytoplasmic (human)	https://tcmsp-e.com/target.php?qt=189	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/546
TAR00190	Low-density lipoprotein receptor	https://tcmsp-e.com/target.php?qt=190	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/554
TAR00191	Alpha-1A adrenergic receptor	https://tcmsp-e.com/target.php?qt=191	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/556
TAR00192	Solute carrier family 12 member 1	https://tcmsp-e.com/target.php?qt=192	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/558
TAR00194	Thyroid peroxidase	https://tcmsp-e.com/target.php?qt=194	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/563
TAR00195	Extracellular calcium-sensing receptor	https://tcmsp-e.com/target.php?qt=195	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/565
TAR00196	Receptor protein-tyrosine kinase erbB-2	https://tcmsp-e.com/target.php?qt=196	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/567
TAR00197	Melatonin receptor type 1A	https://tcmsp-e.com/target.php?qt=197	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/571
TAR00198	Lymphocyte function-associated antigen 1	https://tcmsp-e.com/target.php?qt=198	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/572
TAR00199	Endothelin-1 receptor	https://tcmsp-e.com/target.php?qt=199	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/578
TAR00200	Gamma-aminobutyric-acid receptor alpha-3 subunit	https://tcmsp-e.com/target.php?qt=200	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/580
TAR00201	Glucagon receptor	https://tcmsp-e.com/target.php?qt=201	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/584
TAR00202	Aspartate aminotransferase, cytoplasmic	https://tcmsp-e.com/target.php?qt=202	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/586
TAR00203	5-hydroxytryptamine 2C receptor	https://tcmsp-e.com/target.php?qt=203	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/590
TAR00204	Carbonic anhydrase IV	https://tcmsp-e.com/target.php?qt=204	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/592
TAR00205	3-oxo-5-alpha-steroid 4-dehydrogenase 1	https://tcmsp-e.com/target.php?qt=205	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/596
TAR00208	Atrial natriuretic peptide receptor A	https://tcmsp-e.com/target.php?qt=208	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/613
TAR00209	Progesterone receptor	https://tcmsp-e.com/target.php?qt=209	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/614
TAR00210	Muscarinic acetylcholine receptor M2	https://tcmsp-e.com/target.php?qt=210	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/617
TAR00212	Interleukin 1 receptor	https://tcmsp-e.com/target.php?qt=212	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/622
TAR00213	Glutamate carboxypeptidase II	https://tcmsp-e.com/target.php?qt=213	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/625
TAR00214	Alpha-2B adrenergic receptor	https://tcmsp-e.com/target.php?qt=214	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/629
TAR00216	Alpha-1B adrenergic receptor	https://tcmsp-e.com/target.php?qt=216	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/632
TAR00217	Squalene monooxygenase	https://tcmsp-e.com/target.php?qt=217	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/634
TAR00218	D(3) dopamine receptor	https://tcmsp-e.com/target.php?qt=218	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/638
TAR00219	3-oxo-5-alpha-steroid 4-dehydrogenase 2	https://tcmsp-e.com/target.php?qt=219	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/642
TAR00221	Integrin alpha-4	https://tcmsp-e.com/target.php?qt=221	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/647
TAR00222	Aldo-keto reductase family 1 member C3	https://tcmsp-e.com/target.php?qt=222	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/650
TAR00223	T-cell surface glycoprotein CD1a	https://tcmsp-e.com/target.php?qt=223	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/660
TAR00224	Adenine nucleotide translocator 1	https://tcmsp-e.com/target.php?qt=224	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/661
TAR00225	Glutamate--cysteine ligase regulatory subunit	https://tcmsp-e.com/target.php?qt=225	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/668
TAR00226	Prostaglandin F2-alpha receptor	https://tcmsp-e.com/target.php?qt=226	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/672
TAR00228	Tyrosine 3-monooxygenase	https://tcmsp-e.com/target.php?qt=228	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/676
TAR00229	mRNA of Protein-tyrosine phosphatase, non-receptor type 1	https://tcmsp-e.com/target.php?qt=229	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/687
TAR00230	Growth hormone-releasing hormone receptor	https://tcmsp-e.com/target.php?qt=230	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/689
TAR00231	Acetyl-CoA carboxylase 1	https://tcmsp-e.com/target.php?qt=231	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/690
TAR00232	Granulocyte-macrophage colony-stimulating factor receptor alpha chain	https://tcmsp-e.com/target.php?qt=232	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/692
TAR00233	Hemoglobin	https://tcmsp-e.com/target.php?qt=233	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/693
TAR00234	Kappa-type opioid receptor	https://tcmsp-e.com/target.php?qt=234	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/696
TAR00235	B-Raf proto-oncogene serine/threonine-protein kinase	https://tcmsp-e.com/target.php?qt=235	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/698
TAR00236	Nicotinic acid receptor	https://tcmsp-e.com/target.php?qt=236	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/699
TAR00237	Glutamate receptor 1	https://tcmsp-e.com/target.php?qt=237	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/705
TAR00238	72 kDa type IV collagenase	https://tcmsp-e.com/target.php?qt=238	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/707
TAR00239	Sodium-dependent dopamine transporter	https://tcmsp-e.com/target.php?qt=239	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/713
TAR00240	Glutathione reductase, mitochondrial	https://tcmsp-e.com/target.php?qt=240	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/714
TAR00241	5-hydroxytryptamine 7 receptor	https://tcmsp-e.com/target.php?qt=241	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/716
TAR00242	Interleukin-2 receptor subunit beta	https://tcmsp-e.com/target.php?qt=242	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/717
TAR00243	Folate receptor	https://tcmsp-e.com/target.php?qt=243	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/718
TAR00244	Erythropoietin Receptor	https://tcmsp-e.com/target.php?qt=244	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/720
TAR00245	Troponin I, cardiac muscle	https://tcmsp-e.com/target.php?qt=245	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/722
TAR00246	Cytosolic phospholipase A2	https://tcmsp-e.com/target.php?qt=246	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/723
TAR00247	Interleukin-2 receptor alpha chain	https://tcmsp-e.com/target.php?qt=247	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/724
TAR00248	5-hydroxytryptamine 1D receptor	https://tcmsp-e.com/target.php?qt=248	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/725
TAR00249	Retinoic acid receptor alpha	https://tcmsp-e.com/target.php?qt=249	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/730
TAR00250	HIV-1 protease	https://tcmsp-e.com/target.php?qt=250	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/731
TAR00251	D1 dopamine receptor-interacting protein calcyon	https://tcmsp-e.com/target.php?qt=251	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/734
TAR00252	Mineralocorticoid receptor	https://tcmsp-e.com/target.php?qt=252	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/737
TAR00253	Monocarboxylate transporter 1	https://tcmsp-e.com/target.php?qt=253	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/738
TAR00254	Potassium voltage-gated channel subfamily KQT member 1	https://tcmsp-e.com/target.php?qt=254	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/741
TAR00255	Myeloid cell surface antigen CD33	https://tcmsp-e.com/target.php?qt=255	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/744
TAR00256	Triacylglycerol lipase, pancreatic	https://tcmsp-e.com/target.php?qt=256	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/754
TAR00257	Thyroid hormone receptor alpha	https://tcmsp-e.com/target.php?qt=257	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/758
TAR00258	Heparin-binding growth factor 1	https://tcmsp-e.com/target.php?qt=258	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/760
TAR00259	Voltage-dependent calcium channel subunit alpha-2/delta-1	https://tcmsp-e.com/target.php?qt=259	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/762
TAR00260	Indoleamine 2,3-dioxygenase	https://tcmsp-e.com/target.php?qt=260	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/765
TAR00261	Beta-2 adrenergic receptor	https://tcmsp-e.com/target.php?qt=261	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/766
TAR00262	Folylpolyglutamate synthase, mitochondrial	https://tcmsp-e.com/target.php?qt=262	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/773
TAR00263	Acetyl-CoA carboxylase 2	https://tcmsp-e.com/target.php?qt=263	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/775
TAR00264	Bile salt export pump	https://tcmsp-e.com/target.php?qt=264	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/776
TAR00265	Tumor necrosis factor	https://tcmsp-e.com/target.php?qt=265	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/777
TAR00266	Cysteinyl leukotriene receptor 1	https://tcmsp-e.com/target.php?qt=266	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/778
TAR00267	Retinoic acid receptor RXR-gamma	https://tcmsp-e.com/target.php?qt=267	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/780
TAR00268	ATP-sensitive inward rectifier potassium channel 11	https://tcmsp-e.com/target.php?qt=268	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/781
TAR00269	Fc gamma receptor I	https://tcmsp-e.com/target.php?qt=269	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/784
TAR00270	Interferon-gamma receptor	https://tcmsp-e.com/target.php?qt=270	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/785
TAR00271	Vitamin K epoxide reductase complex subunit 1	https://tcmsp-e.com/target.php?qt=271	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/787
TAR00272	Alpha-1D adrenergic receptor	https://tcmsp-e.com/target.php?qt=272	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/789
TAR00273	Urokinase plasminogen activator surface receptor	https://tcmsp-e.com/target.php?qt=273	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/791
TAR00274	T-cell surface antigen CD2	https://tcmsp-e.com/target.php?qt=274	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/793
TAR00275	Branched chain amino acid-dependent aminotransferase	https://tcmsp-e.com/target.php?qt=275	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/795
TAR00276	Inosine-5'-monophosphate dehydrogenase 2	https://tcmsp-e.com/target.php?qt=276	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/796
TAR00277	Cytochrome P450 11B1, mitochondrial	https://tcmsp-e.com/target.php?qt=277	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/805
TAR00278	Sodium/potassium-transporting ATPase alpha-1 chain	https://tcmsp-e.com/target.php?qt=278	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/806
TAR00279	D-alanine-D-alanine ligase A	https://tcmsp-e.com/target.php?qt=279	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/807
TAR00280	5-methyltetrahydrofolate--homocysteine methyltransferase	https://tcmsp-e.com/target.php?qt=280	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/809
TAR00282	Peripheral-type benzodiazepine receptor	https://tcmsp-e.com/target.php?qt=282	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/811
TAR00283	Dihydrolipoamide dehydrogenase, mitochondrial	https://tcmsp-e.com/target.php?qt=283	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/812
TAR00284	Neuronal acetylcholine receptor subunit alpha-2	https://tcmsp-e.com/target.php?qt=284	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/813
TAR00285	Ryanodine receptor	https://tcmsp-e.com/target.php?qt=285	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/814
TAR00286	Biliverdin reductase A	https://tcmsp-e.com/target.php?qt=286	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/816
TAR00287	DNA topoisomerase II	https://tcmsp-e.com/target.php?qt=287	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/817
TAR00288	Aldose reductase	https://tcmsp-e.com/target.php?qt=288	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/822
TAR00289	Fibroblast growth factor receptor 2	https://tcmsp-e.com/target.php?qt=289	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/823
TAR00290	Sodium-dependent serotonin transporter	https://tcmsp-e.com/target.php?qt=290	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/824
TAR00291	Sodium/hydrogen exchanger 1	https://tcmsp-e.com/target.php?qt=291	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/827
TAR00292	D(2) dopamine receptor	https://tcmsp-e.com/target.php?qt=292	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/831
TAR00293	Arginase II, mitochondrial	https://tcmsp-e.com/target.php?qt=293	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/834
TAR00294	Thromboxane A2 receptor	https://tcmsp-e.com/target.php?qt=294	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/835
TAR00295	Glutamate [NMDA] receptor subunit epsilon 1	https://tcmsp-e.com/target.php?qt=295	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/837
TAR00296	Inosine-5'-monophosphate dehydrogenase 1	https://tcmsp-e.com/target.php?qt=296	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/838
TAR00297	Chloride channel protein 2	https://tcmsp-e.com/target.php?qt=297	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/842
TAR00298	Epidermal growth factor receptor	https://tcmsp-e.com/target.php?qt=298	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/844
TAR00299	Mu-type opioid receptor	https://tcmsp-e.com/target.php?qt=299	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/847
TAR00300	Vasopressin V1b receptor	https://tcmsp-e.com/target.php?qt=300	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/850
TAR00301	Heparin cofactor II	https://tcmsp-e.com/target.php?qt=301	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/852
TAR00302	Farnesyl pyrophosphate synthetase	https://tcmsp-e.com/target.php?qt=302	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/853
TAR00303	Methylmalonyl-CoA mutase	https://tcmsp-e.com/target.php?qt=303	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/854
TAR00304	Vitamin D receptor	https://tcmsp-e.com/target.php?qt=304	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/856
TAR00305	Choline kinase	https://tcmsp-e.com/target.php?qt=305	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/861
TAR00306	Multidrug resistance-associated protein 1	https://tcmsp-e.com/target.php?qt=306	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/862
TAR00307	Estrogen receptor beta	https://tcmsp-e.com/target.php?qt=307	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/869
TAR00308	Glucocorticoid receptor	https://tcmsp-e.com/target.php?qt=308	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/871
TAR00309	Gamma-aminobutyric acid receptor subunit alpha-1	https://tcmsp-e.com/target.php?qt=309	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/872
TAR00310	5-hydroxytryptamine 1B receptor	https://tcmsp-e.com/target.php?qt=310	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/885
TAR00312	Niemann-Pick C1-like protein 1	https://tcmsp-e.com/target.php?qt=312	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/890
TAR00313	Glutathione peroxidase	https://tcmsp-e.com/target.php?qt=313	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/906
TAR00314	Metabotropic glutamate receptor 1	https://tcmsp-e.com/target.php?qt=314	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/916
TAR00315	Metabotropic glutamate receptor 4	https://tcmsp-e.com/target.php?qt=315	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/925
TAR00316	Metabotropic glutamate receptor 7	https://tcmsp-e.com/target.php?qt=316	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/926
TAR00317	Metabotropic glutamate receptor 8	https://tcmsp-e.com/target.php?qt=317	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/927
TAR00318	Maltase-glucoamylase, intestinal	https://tcmsp-e.com/target.php?qt=318	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/929
TAR00319	Proto-oncogene tyrosine-protein kinase SRC	https://tcmsp-e.com/target.php?qt=319	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/933
TAR00320	Proto-oncogene tyrosine-protein kinase Fyn	https://tcmsp-e.com/target.php?qt=320	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/934
TAR00321	Proto-oncogene tyrosine-protein kinase Yes	https://tcmsp-e.com/target.php?qt=321	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/935
TAR00322	Ephrin type-A receptor 2	https://tcmsp-e.com/target.php?qt=322	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/936
TAR00323	Proto-oncogene tyrosine-protein kinase LCK	https://tcmsp-e.com/target.php?qt=323	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/937
TAR00324	Oxytocin receptor	https://tcmsp-e.com/target.php?qt=324	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/940
TAR00325	T-lymphocyte activation antigen CD86	https://tcmsp-e.com/target.php?qt=325	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/942
TAR00326	T-lymphocyte activation antigen CD80	https://tcmsp-e.com/target.php?qt=326	DrugBank	https://tcmsp-e.com/http://v3.drugbank.ca/molecules/944
